year,month,Block,TotalPoundsLanded,TotalValue,Season
2005,10,767,169.5,1356,8
2005,10,801,873,7420.5,8
2005,10,802,1418,10981.075,8
2005,10,806,2645.5,19577.9,8
2005,10,807,2940.67,22344.465,8
2005,10,813,7579.8,63762.575,8
2005,10,814,2045,15842.69,8
2005,10,821,19558.1,136508.725,8
2005,10,822,3938.8,26737.675,8
2005,10,827,84.8,636,8
2005,10,829,2512.4,19979.2,8
2005,10,842,10439.25,77084.8,8
2005,10,850,7603.25,58396.6,8
2005,10,860,69120.27,495803.9,8
2005,10,861,31,263.5,8
2005,10,867,12050.5,83570.5,8
2005,10,869,142.2,1044.7,8
2005,10,870,849,6367.5,8
2005,10,877,68,510,8
2005,10,890,4578,35183,8
2005,10,897,407.3,3258.4,8
2005,10,1036,230,310.5,8
2005,11,652,3629.93,31187.55,8
2005,11,653,5115.1,42257.52,8
2005,11,654,5805.8,49732.565,8
2005,11,655,3251.7,27373.965,8
2005,11,656,305.5,2684.94,8
2005,11,657,2652.7,22688.24,8
2005,11,665,4920,41061.3,8
2005,11,680,3460,28452,8
2005,11,681,1085,8870.325,8
2005,11,682,576.9,4730.58,8
2005,11,683,260.6,2183.35,8
2005,11,684,419,3640.44,8
2005,11,685,74.7,672.3,8
2005,11,686,631.4,5261.76,8
2005,11,687,3546.1,30134.445,8
2005,11,688,2133.5,15159.485,8
2005,11,689,5334.8,45149.805,8
2005,11,690,922.6,7702.59,8
2005,11,704,40,320,8
2005,11,707,582.9,5037.43,8
2005,11,708,5413.6,45836.555,8
2005,11,709,1501.2,12443.53,8
2005,11,711,3026.9,28210.22,8
2005,11,712,2641.8,22463.9,8
2005,11,713,2504,3505.6,8
2005,11,718,188,1504,8
2005,11,719,5528.4,42781.95,8
2005,11,720,2301.2,18708.6,8
2005,11,737,1227.3,9740.05,8
2005,11,738,1562.35,11961.42,8
2005,11,739,336.55,2524.125,8
2005,11,754,151,1208,8
2005,11,756,4115.08,33940.72,8
2005,11,757,6052.08,50604.74,8
2005,11,758,309,2472,8
2005,11,761,1240.3,10168.9,8
2005,11,762,2588.1,20841.4,8
2005,11,765,1243,9944,8
2005,11,767,772.75,6207.11,8
2005,11,801,739.4,6284.9,8
2005,11,802,588.3,1991.1,8
2005,11,803,155,930,8
2005,11,806,1432.3,11669.95,8
2005,11,807,1792.4,14482.95,8
2005,11,813,8253.3,71506.865,8
2005,11,814,2170.1,17989.29,8
2005,11,821,4377.8,32370.925,8
2005,11,822,290.2,2089.325,8
2005,11,829,269,2281.75,8
2005,11,842,1820.65,14081.745,8
2005,11,850,10132.85,76278.875,8
2005,11,860,40371.74,301462.9925,8
2005,11,861,357,3213,8
2005,11,862,117,994.5,8
2005,11,867,5422.5,38009.25,8
2005,11,869,145,1087.5,8
2005,11,870,55,440,8
2005,11,877,349.65,2622.375,8
2005,11,878,852,852,8
2005,11,880,96,672,8
2005,11,897,1577.9,12780.175,8
2005,12,209,337,3201.5,8
2005,12,565,54.4,508.64,8
2005,12,605,96,912,8
2005,12,608,577.5,5775,8
2005,12,652,2890.8,26753.65,8
2005,12,653,2791.8,24056.96,8
2005,12,654,2718.57,26491.305,8
2005,12,655,658.9,6403.255,8
2005,12,657,1704.2,16257.9,8
2005,12,665,2034.9,18245.1,8
2005,12,680,3031.8,27786.25,8
2005,12,681,1768.93,17058.35,8
2005,12,683,811.7,5086.75,8
2005,12,684,702.6,6555.95,8
2005,12,685,586.8,5385.675,8
2005,12,686,368.4,3525.675,8
2005,12,687,1798.4,16760.79,8
2005,12,688,2674.7,24855.055,8
2005,12,689,6119.1,55347.305,8
2005,12,690,906.3,8606.84,8
2005,12,702,192.7,1664.625,8
2005,12,707,530,5227.95,8
2005,12,708,2774.6,24989.875,8
2005,12,709,1019.2,9312.58,8
2005,12,711,2272.8,22413.01,8
2005,12,712,1237.7,11418.63,8
2005,12,718,100,900,8
2005,12,719,4075.99,34852.945,8
2005,12,720,3849.9,31837.6,8
2005,12,737,1373,10915.65,8
2005,12,738,1891.65,14115.5625,8
2005,12,739,285.75,2234.8125,8
2005,12,740,131.15,1065.1125,8
2005,12,756,3388.45,37450.3025,8
2005,12,757,6585.46,57282.0125,8
2005,12,758,191.05,1528.4,8
2005,12,761,817,7626.25,8
2005,12,762,1975.3,17883.15,8
2005,12,765,589.5,5321.75,8
2005,12,801,405.9,3501.9,8
2005,12,802,28,238,8
2005,12,805,216,1512,8
2005,12,806,648.6,5725.6,8
2005,12,807,703.36,6447.92,8
2005,12,813,4052.9,38842.05,8
2005,12,814,3788,35101.62,8
2005,12,821,2097.5,17436.625,8
2005,12,822,609.6,5230.5,8
2005,12,842,1009.3,7899.9375,8
2005,12,850,4559.75,38301.41,8
2005,12,860,19771.8,156339.575,8
2005,12,861,246,2214,8
2005,12,862,32,288,8
2005,12,866,35,315,8
2005,12,867,2871.55,21890.75,8
2005,12,869,266.2,2068.6,8
2005,12,890,693,5890.5,8
2005,12,897,2303.6,18221.9,8
2006,1,605,169,1622.4,8
2006,1,649,326.6,3414.39,8
2006,1,652,1509.6,14866.36,8
2006,1,653,606.71,6059.665,8
2006,1,654,1491.5,15248.24,8
2006,1,655,517.6,5218.01,8
2006,1,657,1065.7,10372.44,8
2006,1,664,263.9,2375.1,8
2006,1,665,1868.8,16740.5,8
2006,1,680,1606.2,15813.6,8
2006,1,681,2178.8,21788,8
2006,1,683,111.8,1118,8
2006,1,684,1435.5,14265,8
2006,1,686,400.4,3916.24,8
2006,1,687,1423.5,13765.72,8
2006,1,688,2239.2,15461.29,8
2006,1,689,3990.1,39350.14,8
2006,1,690,1044,10326.015,8
2006,1,707,177.4,1774,8
2006,1,708,2231.5,21477.08,8
2006,1,709,1022,10073.68,8
2006,1,711,3187.1,31537.27,8
2006,1,712,319.35,3130.375,8
2006,1,719,5575.9,51818.85,8
2006,1,720,2414.5,21171.25,8
2006,1,737,692.65,5966.1,8
2006,1,738,1253.65,10745.1375,8
2006,1,739,14,126,8
2006,1,740,723.8,5971.35,8
2006,1,756,3186.11,28750.1,8
2006,1,757,1681.7,15277.1,8
2006,1,758,58.3,524.7,8
2006,1,761,886,8860,8
2006,1,762,368.6,3486.1,8
2006,1,765,222,2220,8
2006,1,801,522.45,4673.25,8
2006,1,802,98.35,885.15,8
2006,1,805,28,196,8
2006,1,806,447,4023,8
2006,1,807,265.6,2600.1,8
2006,1,813,4223,40592,8
2006,1,814,1426.7,14048,8
2006,1,821,1714.3,15134.425,8
2006,1,822,90.1,810.9,8
2006,1,842,1035.55,9298.45,8
2006,1,850,1759.2,11536.6,8
2006,1,860,9418.2,80249.975,8
2006,1,861,41.5,373.5,8
2006,1,867,1896,13272,8
2006,1,882,234.6,2111.4,8
2006,1,897,1177.41,9655.89,8
2006,2,637,37.4,355.3,8
2006,2,652,746.5,7754.435,8
2006,2,653,47,517,8
2006,2,654,770.1,7730.6,8
2006,2,655,709.5,7243.5,8
2006,2,656,301.8,2725.8,8
2006,2,657,736.6,7366,8
2006,2,664,157.1,1413.9,8
2006,2,665,1050,10500,8
2006,2,668,60,600,8
2006,2,680,2418.5,24185,8
2006,2,681,1229.8,12298,8
2006,2,683,164.9,1649,8
2006,2,684,236,2360,8
2006,2,685,629,6290,8
2006,2,687,905.5,8990,8
2006,2,688,6955.5,69477.66,8
2006,2,689,2979.1,29809.2,8
2006,2,690,1008.4,9457.575,8
2006,2,707,748.1,7388.75,8
2006,2,708,1937.9,19219,8
2006,2,709,182.4,1776,8
2006,2,711,1442.7,14397,8
2006,2,712,1758.6,17525,8
2006,2,718,21,173.25,8
2006,2,719,4058.23,36674.02,8
2006,2,720,767.37,6613.465,8
2006,2,737,156,1429.5,8
2006,2,738,396.55,3451.2875,8
2006,2,740,229.2,1890.9,8
2006,2,756,3456.93,31335.335,8
2006,2,757,1513.9,13870.4,8
2006,2,765,1166,11660,8
2006,2,767,66.25,612.8125,8
2006,2,801,311.15,2797.85,8
2006,2,802,143,1287,8
2006,2,806,87,826.5,8
2006,2,807,219.3,2193,8
2006,2,813,3416.4,32677,8
2006,2,814,1961.2,19502,8
2006,2,820,50,255,8
2006,2,821,1793.15,16613.575,8
2006,2,822,344.35,3271.325,8
2006,2,842,700.75,6377.25,8
2006,2,850,1788.8,14893.6,8
2006,2,860,5774.02,50657.34,8
2006,2,861,32,304,8
2006,2,867,589,4123,8
2006,2,897,861.8,6861.225,8
2006,3,652,592.5,5682.05,8
2006,3,653,86.08,780.09,8
2006,3,654,320.84,3112.4,8
2006,3,655,265.4,2701.25,8
2006,3,656,119.3,1231.1,8
2006,3,657,795.7,7973,8
2006,3,664,156,1404,8
2006,3,665,270.6,2706,8
2006,3,668,66.1,793.2,8
2006,3,680,1658.6,16774.375,8
2006,3,681,161.8,1618,8
2006,3,682,209.5,1945,8
2006,3,683,72.2,722,8
2006,3,684,167.9,1679,8
2006,3,685,152.7,1544.6,8
2006,3,687,185.2,1852,8
2006,3,688,4723.3,46419,8
2006,3,689,1174.6,11761.25,8
2006,3,690,1952.1,19065.65,8
2006,3,707,132.4,1324,8
2006,3,708,2631.2,24797,8
2006,3,709,75.5,755,8
2006,3,710,41.7,417,8
2006,3,711,425.8,4138,8
2006,3,712,346.1,3461,8
2006,3,718,99.55,821.2875,8
2006,3,719,1950.35,18327.75,8
2006,3,720,264.05,2277.2,8
2006,3,737,66,627,8
2006,3,738,271.95,1910.8375,8
2006,3,739,182,1330,8
2006,3,756,3259.44,29723.65,8
2006,3,757,1172.7,9858.35,8
2006,3,761,81,729,8
2006,3,762,375.2,3752,8
2006,3,765,469,4690,8
2006,3,801,184,1739.8,8
2006,3,802,24,228,8
2006,3,807,50,450,8
2006,3,813,2373.8,23236,8
2006,3,814,516,5160,8
2006,3,821,1183.7,11151.3,8
2006,3,822,26.2,0,8
2006,3,842,251.85,2260.5,8
2006,3,850,29.95,247.0875,8
2006,3,859,280,2730,8
2006,3,860,2266.37,19397.28,8
2006,3,867,195,0,8
2006,3,897,324.2,2453.8,8
2006,7,688,343,514.5,8
2006,7,756,136,136,8
2006,9,757,36,342,8
2006,10,607,175.5,1579.5,9
2006,10,640,86,129,9
2006,10,652,5446.8,51021.88,9
2006,10,653,7862.05,72222.4,9
2006,10,654,8255.9,75708.195,9
2006,10,655,7749.6,73194.405,9
2006,10,656,548.9,5265.775,9
2006,10,657,2257.05,20832.305,9
2006,10,658,213.8,2031.1,9
2006,10,662,10,0,9
2006,10,664,405,3790.5,9
2006,10,665,5585.2,52143.8,9
2006,10,680,3436.6,31341.325,9
2006,10,681,2076.49,18770.685,9
2006,10,683,3630.7,35285.45,9
2006,10,684,3701.85,34092.045,9
2006,10,687,1156.6,10834.72,9
2006,10,688,5769.8,54869.413,9
2006,10,689,1340.8,12733.48,9
2006,10,690,686.98,6299.2,9
2006,10,704,1049.5,9813.8,9
2006,10,708,10828,100379.5,9
2006,10,709,757.05,6806.275,9
2006,10,710,1722.7,14298.65,9
2006,10,711,2092.3,20117.985,9
2006,10,712,1996.5,18031.86,9
2006,10,716,494.8,4453.2,9
2006,10,719,7952,73681.325,9
2006,10,720,6341.94,56632.805,9
2006,10,722,557.55,5157.3375,9
2006,10,737,5257.95,47850.2875,9
2006,10,738,12884.4,118131.9375,9
2006,10,739,481.95,4419.825,9
2006,10,740,12,108,9
2006,10,756,13743.11,127917.6625,9
2006,10,757,22881.2,214393.311,9
2006,10,758,223.01,2007.09,9
2006,10,761,4539.7,41832.5975,9
2006,10,762,1757.45,15907.0275,9
2006,10,767,850.9,8199.575,9
2006,10,801,4243.2,35616.6,9
2006,10,802,1434,13549,9
2006,10,806,3890.6,34422.35,9
2006,10,807,3663.1,34345.1,9
2006,10,813,6885.9,64572.55,9
2006,10,814,2253.3,19965.79,9
2006,10,821,34194.67,301793.1275,9
2006,10,822,2500.85,23098.4375,9
2006,10,827,66.9,602.1,9
2006,10,841,271.25,2373.4375,9
2006,10,842,12271.95,107177.175,9
2006,10,849,4228.4,35537.9,9
2006,10,850,19631.1,171356.375,9
2006,10,858,1575.8,14970.1,9
2006,10,860,117063.97,976957.4575,9
2006,10,867,5000.3,39816.55,9
2006,10,869,1229.1,9778.3,9
2006,10,870,517,4136,9
2006,10,877,1645,13160,9
2006,10,897,149,1192,9
2006,11,605,193,1852.8,9
2006,11,607,154.6,1484.16,9
2006,11,652,3633.2,33940.245,9
2006,11,653,4212.75,39987.5,9
2006,11,654,2044.4,19025.81,9
2006,11,655,4600.6,43996.78,9
2006,11,656,794,7146,9
2006,11,657,998,9645.6,9
2006,11,658,111,1110,9
2006,11,665,10865.1,82853.38,9
2006,11,666,807.3,7750.08,9
2006,11,680,6341.2,60285.9058,9
2006,11,681,1561.2,14490.96,9
2006,11,683,961.3,9229.55,9
2006,11,684,1126.4,10645.2,9
2006,11,686,333,2530.8,9
2006,11,687,1576.6,14699.61,9
2006,11,688,5455.2,51698.935,9
2006,11,689,1668.5,15611.3,9
2006,11,690,281.2,2528.47,9
2006,11,704,978.6,9369.515,9
2006,11,707,523.1,4915.26,9
2006,11,708,7450.18,70337.243,9
2006,11,709,284.5,2731.2,9
2006,11,710,1984.5,18429.06,9
2006,11,711,5771.28,54668.53,9
2006,11,712,1963.5,18537.24,9
2006,11,718,267.8,2410.2,9
2006,11,719,9382.68,88162.52,9
2006,11,720,4971.86,44558.64,9
2006,11,730,144,1296,9
2006,11,737,941.45,8485.525,9
2006,11,738,4681.15,42718.175,9
2006,11,739,228.4,2055.6,9
2006,11,756,9875.98,92487.156,9
2006,11,757,6934.82,66816.3,9
2006,11,761,1615.7,14902.64,9
2006,11,762,228.6,1744.2,9
2006,11,801,789.35,7231.825,9
2006,11,802,800.1,7549.775,9
2006,11,806,1675,15741,9
2006,11,807,1546.5,11499.75,9
2006,11,813,4272.3,40439.1,9
2006,11,814,1999.7,18786.45,9
2006,11,821,4723.6,44622.65,9
2006,11,822,466.35,4392.6625,9
2006,11,829,254,2286,9
2006,11,842,2565.15,22086.3,9
2006,11,849,4097.25,35894.25,9
2006,11,850,11850.85,108812.15,9
2006,11,860,58020.91,512909.045,9
2006,11,867,3093,24744,9
2006,11,869,314.2,2887.3,9
2006,11,877,603,5182.5,9
2006,11,878,571.25,5466.7375,9
2006,11,897,255,2040,9
2006,12,613,37.9,306.24,9
2006,12,652,1595.4,15143.235,9
2006,12,653,1047.6,10122.265,9
2006,12,654,2118.1,20365.13,9
2006,12,655,1793.8,17679.39,9
2006,12,656,96.6,951.51,9
2006,12,657,875.5,8656.94,9
2006,12,658,518,5180,9
2006,12,665,2230.3,21926.32,9
2006,12,666,2015.6,10460.51,9
2006,12,680,4202.5,41638.85,9
2006,12,681,1334.2,13782,9
2006,12,683,2128.5,20993,9
2006,12,684,1616.85,15892.96,9
2006,12,685,190,1812,9
2006,12,686,1638.3,16343.55,9
2006,12,687,2595.7,25373.14,9
2006,12,688,7165.2,71350.185,9
2006,12,689,3194.3,30908.44,9
2006,12,690,458.1,4551.72,9
2006,12,704,731.6,7272.99,9
2006,12,707,323.8,3238,9
2006,12,708,4752.3,46064.93,9
2006,12,709,501.1,5026.35,9
2006,12,710,660,6600,9
2006,12,711,4012.1,39996.28,9
2006,12,712,1429.9,13988.39,9
2006,12,719,11036.1,103784.175,9
2006,12,720,6279.43,56827.77,9
2006,12,737,2117.75,19795.675,9
2006,12,738,4609.35,44205.5875,9
2006,12,739,280.4,2566.6625,9
2006,12,740,27.55,254.8375,9
2006,12,756,6753.3,64487.416,9
2006,12,757,6645.13,66276.8,9
2006,12,761,1446.95,14131.83,9
2006,12,762,1096.65,10418.175,9
2006,12,765,714,6783,9
2006,12,801,1836.6,17865.85,9
2006,12,802,3357,32395.275,9
2006,12,806,1688,16458,9
2006,12,807,1523,14468.5,9
2006,12,813,2820.7,27682,9
2006,12,814,6197.4,60973.2,9
2006,12,821,1936.6,18294.625,9
2006,12,822,27,249.75,9
2006,12,842,950.1,8468.2125,9
2006,12,849,183,1555.5,9
2006,12,850,6149.4,56595.25,9
2006,12,860,23474.55,214039.075,9
2006,12,867,2280.1,19482.1,9
2006,12,868,26.5,251.75,9
2006,12,877,503.8,4657.1,9
2006,12,878,224.5,2188.875,9
2006,12,897,1464.15,14136.4625,9
2006,12,1034,55,550,9
2007,1,550,148,1406,9
2007,1,605,100.6,1006,9
2007,1,618,319,3190,9
2007,1,632,39.1,311,9
2007,1,652,806.7,8295.9,9
2007,1,653,370.5,3649.75,9
2007,1,654,211.7,2162.3,9
2007,1,655,330.1,3515.125,9
2007,1,656,261.6,2735.5,9
2007,1,657,888.1,9047.35,9
2007,1,665,787.2,8001.95,9
2007,1,680,1720.7,17688.25,9
2007,1,681,880.6,9116.8,9
2007,1,683,845.5,8838.35,9
2007,1,684,223.6,2273.925,9
2007,1,685,453.8,4651.45,9
2007,1,687,2054.9,19859.625,9
2007,1,688,3900.1,40076.775,9
2007,1,689,1856.8,18585.3,9
2007,1,690,1052.4,10707.65,9
2007,1,702,53,477,9
2007,1,704,266.9,2775.425,9
2007,1,708,1756.06,17956.855,9
2007,1,709,23.4,234,9
2007,1,710,60,630,9
2007,1,711,5363.4,54709.7,9
2007,1,712,1258.4,12702.325,9
2007,1,716,365.6,3930.2,9
2007,1,719,7358.66,71579.02,9
2007,1,720,2391.4,21441.125,9
2007,1,737,587.7,5650,9
2007,1,738,911.98,9073.7875,9
2007,1,739,322.7,2984.975,9
2007,1,740,141.05,1304.7125,9
2007,1,747,143,1430,9
2007,1,756,1268.55,12502.9165,9
2007,1,757,2140.29,21105.7395,9
2007,1,761,586.4,5864,9
2007,1,762,1069,10411.65,9
2007,1,765,125,1250,9
2007,1,767,12.4,111.6,9
2007,1,801,112.2,1122,9
2007,1,802,1678.45,16566.0375,9
2007,1,806,708,7018.75,9
2007,1,807,1112.7,10978.85,9
2007,1,814,4867.4,49693.25,9
2007,1,821,774.05,7354.8875,9
2007,1,842,613.55,5837.2125,9
2007,1,849,88,814,9
2007,1,850,2970.3,27053.35,9
2007,1,860,8109.45,73979.75,9
2007,1,861,12,96,9
2007,1,867,1188.4,10531.8,9
2007,1,877,152.6,1449.7,9
2007,1,897,3011,29380.9125,9
2007,2,618,274,2740,9
2007,2,652,677.35,7112.0125,9
2007,2,653,197.6,2047.25,9
2007,2,654,388.8,3829.775,9
2007,2,655,171.3,1812.95,9
2007,2,656,71.15,747.075,9
2007,2,657,288.2,2999.35,9
2007,2,665,499.9,5194.275,9
2007,2,680,2560.4,26705.85,9
2007,2,681,1371.95,14217.475,9
2007,2,683,328.4,3448.2,9
2007,2,684,287.7,3005.225,9
2007,2,686,382.8,3800.7,9
2007,2,687,876.8,9206.4,9
2007,2,688,1135.3,11901.2,9
2007,2,689,2069.05,21083.0375,9
2007,2,690,168.9,1773.45,9
2007,2,702,552,4983,9
2007,2,704,30,315,9
2007,2,708,2550.1,26456.3,9
2007,2,711,3205.7,34193.4,9
2007,2,712,1539.5,15899.35,9
2007,2,719,6610.2,65080.6,9
2007,2,720,2572.5,23500.25,9
2007,2,737,362,3710.75,9
2007,2,738,1698.7,17470.45,9
2007,2,739,249.35,2306.4875,9
2007,2,748,79,790,9
2007,2,756,2441.6,24866.1625,9
2007,2,757,1398.69,14263.675,9
2007,2,761,189,1890,9
2007,2,762,279,2790,9
2007,2,763,267,2670,9
2007,2,765,189,1890,9
2007,2,767,185.25,1898.8125,9
2007,2,773,66.7,616.975,9
2007,2,801,242.9,2489.725,9
2007,2,802,274.15,2806.6875,9
2007,2,806,384,4032,9
2007,2,807,327.7,3391.35,9
2007,2,813,2455.9,25230.45,9
2007,2,814,1128.9,11512.975,9
2007,2,821,870.55,8970.375,9
2007,2,822,129.3,1325.325,9
2007,2,842,790.15,7629.0375,9
2007,2,850,503.2,4620.3,9
2007,2,860,3856.1,37204.4225,9
2007,2,867,4,36,9
2007,2,869,24.8,260.4,9
2007,2,877,47,0,9
2007,2,880,26,273,9
2007,2,897,370.8,3631.575,9
2007,3,639,208,2704,9
2007,3,652,447.2,4698.6,9
2007,3,653,161.25,1483.125,9
2007,3,654,195.4,1858.5,9
2007,3,656,358.4,3763.2,9
2007,3,657,220.3,2313.15,9
2007,3,664,231.5,2478,9
2007,3,665,101.6,1066.8,9
2007,3,667,101,1060.5,9
2007,3,680,1690.7,17325,9
2007,3,681,169,1690,9
2007,3,683,11.5,120.75,9
2007,3,684,465.7,4679.85,9
2007,3,685,105.6,1108.8,9
2007,3,687,1546.4,16237.2,9
2007,3,688,2588.9,26991.55,9
2007,3,689,4198.2,43139.7,9
2007,3,690,1228.8,12902.4,9
2007,3,702,311,2848.5,9
2007,3,704,56,588,9
2007,3,707,83.4,875.7,9
2007,3,708,1308.9,13072.1,9
2007,3,709,481.2,4881.45,9
2007,3,711,1471.5,15555.35,9
2007,3,712,1255.5,13132.05,9
2007,3,719,2252.5,21952.85,9
2007,3,720,610,5660,9
2007,3,726,21,199.5,9
2007,3,737,67.9,712.95,9
2007,3,738,1200.25,12168.8125,9
2007,3,739,207.7,1994.725,9
2007,3,751,91,910,9
2007,3,756,1103.66,10543.675,9
2007,3,757,715.1,6473.962,9
2007,3,761,358,3580,9
2007,3,762,100,1000,9
2007,3,765,509,5090,9
2007,3,769,50,475,9
2007,3,806,164,1722,9
2007,3,813,1538.4,15573.6,9
2007,3,814,437.9,4660.45,9
2007,3,821,527,4806.125,9
2007,3,822,394.45,4043.1125,9
2007,3,842,587.55,5702.1375,9
2007,3,850,379.5,3315.75,9
2007,3,860,3006.9,28738.7,9
2007,3,867,1313,12414.75,9
2007,3,897,1027.6,9947,9
2007,10,605,197.5,2172.5,10
2007,10,611,6.68,73.48,10
2007,10,652,1001.6,10881.38,10
2007,10,653,11465.79,124059.11,10
2007,10,654,7895.91,87175.31,10
2007,10,655,1534.85,17305.34,10
2007,10,656,1173.9,12947.84,10
2007,10,657,784.2,8661.7,10
2007,10,658,15.85,178.3125,10
2007,10,663,200,2200,10
2007,10,665,5289.66,57270.285,10
2007,10,680,5101.2,57391.675,10
2007,10,681,2011.75,23053.275,10
2007,10,682,671.1,7238.65,10
2007,10,683,1760.8,19436.475,10
2007,10,684,6050.9,66580.035,10
2007,10,685,836.9,9309.88,10
2007,10,687,737.4,8089.4,10
2007,10,688,1884,21194.845,10
2007,10,689,656.05,7217.05,10
2007,10,690,861.6,9484.12,10
2007,10,700,391.6,4307.6,10
2007,10,704,251.6,2824.9,10
2007,10,707,153.1,1684.1,10
2007,10,708,11529.45,127887.7475,10
2007,10,709,1519,16559.06,10
2007,10,711,2966.1,33163.97,10
2007,10,712,2313.25,25358.375,10
2007,10,718,32,320,10
2007,10,719,8717.95,90890,10
2007,10,720,5754.35,57552,10
2007,10,731,142.45,1424.5,10
2007,10,737,6363.6,64821.98,10
2007,10,738,10951.95,107310.145,10
2007,10,748,12,111,10
2007,10,756,16289.6,170217.4335,10
2007,10,757,13369.1,145305.8518,10
2007,10,758,571.4,6221.4,10
2007,10,761,2296.6,24477.4,10
2007,10,762,3527.7,37343.7,10
2007,10,801,729.45,7868.025,10
2007,10,802,1200.5,12844.9,10
2007,10,806,3087.9,32210.2,10
2007,10,807,2959,29282,10
2007,10,813,5352.15,58941.2,10
2007,10,814,1121.6,12240.41,10
2007,10,821,11549.82,112841.495,10
2007,10,822,1809.6,18608.125,10
2007,10,827,29.5,324.5,10
2007,10,842,4050.65,41247.5625,10
2007,10,849,1088,9792,10
2007,10,850,19430.4,187792.4,10
2007,10,860,86570.16,868431.6075,10
2007,10,861,338,3220.3,10
2007,10,867,2686,25395.5,10
2007,10,877,71,656.75,10
2007,10,890,322.6,3505.2,10
2007,10,1033,44,462,10
2007,11,606,85.9,970.67,10
2007,11,650,74.7,836.64,10
2007,11,652,1702.05,18981.79,10
2007,11,653,3904.63,42084.1175,10
2007,11,654,2767.9,31709.4175,10
2007,11,655,1120.3,13321.73,10
2007,11,656,627,7077.93,10
2007,11,657,480,5388.125,10
2007,11,665,2919.7,32795.99,10
2007,11,666,354.5,3980.7,10
2007,11,680,2559.75,29096.825,10
2007,11,681,1703.2,19670.8,10
2007,11,682,380,3990,10
2007,11,683,340.8,3989.7,10
2007,11,684,2601.8,29189.4,10
2007,11,685,1048,11794.3,10
2007,11,686,267.3,3020.49,10
2007,11,687,1118.3,12524.96,10
2007,11,688,1899.8,20514.45,10
2007,11,689,2552.9,27347.685,10
2007,11,690,713.1,8024.988,10
2007,11,704,105.8,1216.7,10
2007,11,707,433.3,4891.03,10
2007,11,708,7119.46,77296.04,10
2007,11,709,1171.1,12965.12,10
2007,11,710,707.45,7762.68,10
2007,11,711,2816.6,31839.77,10
2007,11,712,1057.8,11851.96,10
2007,11,718,340.2,3572.1,10
2007,11,719,5244.45,46608.64,10
2007,11,720,3387.55,34435.6625,10
2007,11,737,2158.65,23512.05,10
2007,11,738,4439.55,47282.5875,10
2007,11,739,263.65,2898.1125,10
2007,11,756,4121.9,44427.796,10
2007,11,757,2887.2,31180.989,10
2007,11,760,92,966,10
2007,11,761,671,6789.5,10
2007,11,762,3246.8,36160.46,10
2007,11,767,75.4,754,10
2007,11,801,1225,13298.2,10
2007,11,802,468.95,5104.25,10
2007,11,806,255.5,2555,10
2007,11,807,3129.4,34530.66,10
2007,11,813,11724.1,128123.7975,10
2007,11,814,2667.1,30193.79,10
2007,11,821,1163.9,12865.9,10
2007,11,822,95.85,1065.25,10
2007,11,842,953.25,9497.75,10
2007,11,849,2605.7,25677,10
2007,11,850,8357.7,84713.65,10
2007,11,860,30995.7,327517.0375,10
2007,11,863,1347,12559,10
2007,11,867,2210.8,21427.2,10
2007,11,877,482.15,5123.575,10
2007,11,878,153.75,1691.25,10
2007,11,897,373.2,4072.74,10
2007,11,1034,76,874,10
2007,12,605,209.1,2362.83,10
2007,12,606,91,1028.3,10
2007,12,613,79.4,897.22,10
2007,12,652,999.2,11187.63,10
2007,12,653,1905.09,21201.445,10
2007,12,654,1224.23,14300.195,10
2007,12,655,381.6,4549.73,10
2007,12,656,424.7,4828.19,10
2007,12,657,552.3,6268.19,10
2007,12,658,446,4906,10
2007,12,665,1656.1,18839.83,10
2007,12,666,659.9,7456.87,10
2007,12,680,1756.35,19916.0875,10
2007,12,681,598.6,6734.25,10
2007,12,682,443.03,4720.43,10
2007,12,683,553.6,6518.48,10
2007,12,684,2095.3,22988.86,10
2007,12,685,2753.8,30761.99,10
2007,12,687,337.2,3800.81,10
2007,12,688,4185.8,27930.98,10
2007,12,689,1289.06,14410.69,10
2007,12,690,196.5,2259.75,10
2007,12,704,225.5,2435.5,10
2007,12,707,421.25,4633.75,10
2007,12,708,3555.7,39629.935,10
2007,12,710,291,3288.3,10
2007,12,711,1861.3,21391.85,10
2007,12,712,657.5,7446.42,10
2007,12,718,211.9,2291.4,10
2007,12,719,6897.3,73723.925,10
2007,12,720,3645.7,37261.2,10
2007,12,737,2276.6,23874.025,10
2007,12,738,2918.17,31360.7975,10
2007,12,739,121.3,1243.325,10
2007,12,740,1005,10619.5,10
2007,12,752,60.8,729.6,10
2007,12,756,3451.01,37884.075,10
2007,12,757,4134.63,46463.379,10
2007,12,759,55.4,623.25,10
2007,12,761,114.5,1259.5,10
2007,12,762,1143.9,12747.24,10
2007,12,765,511,5621,10
2007,12,801,121.5,1215,10
